timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.56093E+12,1592,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,41572,141,1,1,http://lifecharger.org/when-in-doubt-do-this/,1333,0,329
1.56093E+12,1962,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,41572,141,1,1,http://lifecharger.org/when-in-doubt-do-this/,1713,0,305
